,Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1/1/2023,72.78,10,10,10,10,10,10,10,10,10,10,10,10,10,10,95.847,10,10,10,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,120,10,10,10,10,10,10,67.516
1/2/2023,10,10,10,10,295.6,10,84.573,379.7,10,10,55,10,10,10,10,10,10,72.78,10,10,10,10,10,10,10,10,10,10,10,10,143.051278,10,10,10,10,10,10,10,10,10,82,200,10,10,10,10,10,67.516
1/3/2023,10,10,53.899,10,10,10,10,114.2,91.2,10,53,10,10,10,64.22,10,10,10,10,10,10,10,53.9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55.2648,10,10,10,10,10,10,10,10
1/4/2023,10,10,10,10,10,10,10,10,10,794,87,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,117.094,10,10,10,10,288.3,10,10,55.264757,10,10,126,10,10,10,10,10,10,10
1/5/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,72.78,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,78,10,10,10,10,10,10,10
1/6/2023,55.26,10,25.085,126.225,10,10,10,10,10,10,10,10,10,10,10,61.084,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/7/2023,10,10,10,10,25.08,10,10,10,10,10,10,10,10,78.5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/8/2023,10,10,10,281.171,254.39,10,10,88.9,76.5,10,10,10,10,543.8,10,10,10,10,10,10,10,10,10,10,126.225,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,63,10,10,10,10,10,10,10
1/9/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,179.192,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,133,10,10,10,10,10,10,10
1/10/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,59.574,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,610.4,10,10,10,10,10,170,10,10,10,500,10,10,10
1/11/2023,10,67.5,10,10,10,10,10,10,10,10,10,10,10,10,10,82.482,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,175,10,10,10,67.5157,10,10,10
1/12/2023,10,10,10,188.39,10,10,10,98.3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/13/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,58.1,10,10,10,10,10,10,10,10,10,10,69.227,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,51,10,10,10,10,10,10,10
1/14/2023,10,166.2,10,10,10,10,10,10,10,10,66,10,10,65.8,10,10,10,10,10,10,10,10,10,10,53.899,61.1,10,10,10,10,10,10,10,52.567,10,10,10,10,10,10,106,550,10,10,10,10,10,10
1/15/2023,10,303.1,10,10,10,10,10,10,10,64,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,105.9,10,10,10,10,10,10,10,100.767,10,10,10,10,10,10,117,10,10,10,10,10,10,10
1/16/2023,78.46,10,10,10,248.1,10,10,10,10,10,25,10,10,370.3,10,10,61,10,10,10,10,10,10,10,95.847,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/17/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,133,10,10,10,10,10,10,10
1/18/2023,10,10,10,10,10,10,10,10,10,10,77,88.9,10,10,10,10,10,10,10,64.22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/19/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/20/2023,10,10,10,103.321,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,73,10,10,10,10,10,10,10
1/21/2023,10,10,10,10,10,10,10,91.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,76.516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/22/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/23/2023,10,10,10,10,10,10,10,10,10,10,117,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,274,10,10,10,10,10,10,10
1/24/2023,10,10,139.515,10,10,10,10,10,10,10,10,10,10,10,10,78.455,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,73,10,10,10,10,10,10,10
1/25/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/26/2023,10,10,10,183.733,55.26,10,10,10,10,10,10,10,10,254.4,10,10,10,10,10,10,10,10,10,10,53.899,10,10,10,10,10,10,10,10,86.716,10,10,10,10,10,10,68,10,10,10,10,10,10,10
1/27/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,132.7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,82.482,10,10,10,86.716,10,10,10,10,10,10,98,10,10,10,10,10,10,10
1/28/2023,208.23,10,10,117.094,10,10,10,10,10,10,73,10,10,10,10,61.084,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,65.847,10,10,10,10,10,10,147,10,10,10,10,10,10,10
1/29/2023,10,86.7,10,10,10,10,10,82.5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,52.6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,208,200,10,10,10,10,10,10
1/30/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1/31/2023,10,10,76.516,10,10,10,10,10,10,10,10,10,10,72.8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,64.21931,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2/1/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,475.588,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2/2/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2/3/2023,10,10,10,10,10,10,10,10,10,10,10,10,10,76.5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,56.665,10,10,10,10,10,10,60,10,10,10,10,10,10,10
2/4/2023,295.6,10,69.227,10,10,10,10,44.6,80.4,10,98,10,10,10,10,111.377,10,10,10,10,10,295.6032,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80.4436,87,10,10,10,10,10,10,10
2/5/2023,10,452.4,10,224.463,10,10,10,10,10,10,10,10,10,10,10,100.767,10,10,10,10,10,10,10,10,10,543.8,10,10,61.08387,10,10,10,10,82.482,10,10,10,10,10,10,140,10,10,10,10,10,10,10
2/6/2023,370.28,10,310.777,10,10,10,10,10,10,10,150,91.2,10,10,100.77,326.729,10,10,10,10,10,343.4998,136.07,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,224.4626,254,10,10,10,10,10,10,10
2/7/2023,103.32,10,10,10,55.26,10,10,143.1,224.5,10,10,10,10,80.4,10,91.167,10,10,10,10,10,10,10,10,22.361,10,10,10,10,10,82.482404,10,10,10,10,10,10,203.079299,10,10,93,10,10,10,10,10,10,10
2/8/2023,108.62,10,150.394,10,10,10,10,154.2,318.7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,123.105,10,10,10,76.516062,10,10,10,10,10,10,10,10,10,10
2/9/2023,10,10,10,143.051,10,10,10,76.5,74.6,61,10,10,10,10,10,84.573,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,65.846883,10,10,126,10,10,10,10,10,10,10
2/10/2023,10,10,10,162.121,158.11,10,10,95.8,10,77,10,10,10,248.1,10,10,10,10,10,10,10,10,10,10,117.094,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2/11/2023,10,103.3,10,72.78,10,10,10,10,10,10,10,10,10,95.8,10,10,10,10,10,10,10,10,10,10,136.067,10,10,10,10,95.847,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2/12/2023,10,120.1,10,10,10,10,10,10,10,10,71,10,10,10,10,10,10,10,10,10,10,10,69.23,10,10,10,10,10,10,10,10,10,10,65.847,10,10,10,10,10,10,106,10,10,10,10,10,10,10
2/13/2023,91.17,10,10,61.084,10,10,10,10,10,10,89,88.9,70,64.2,10,82.482,10,10,10,10,10,72.7802,86.72,10,93.478,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,123,10,10,10,10,10,10,10
2/14/2023,303.09,10,93.478,10,10,10,10,93.5,352.2,10,73,10,10,10,10,143.051,10,10,10,10,10,162.1211,10,10,10,10,10,10,10,10,76.516062,10,10,98.276,10,10,10,230.151327,10,61.0839,261,10,10,10,10,10,10,10
2/15/2023,95.85,10,126.225,10,10,10,10,114.2,103.3,10,103,82.5,10,10,10,132.704,10,10,10,10,10,166.2299,80.44,10,10,10,10,10,10,80.444,10,10,10,88.914,10,10,10,80.443645,10,10,208,10,10,10,10,10,10,10
2/16/2023,82.48,10,10,10,10,10,10,108.6,114.2,10,10,10,10,154.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,78.45528,10,10,10,10,10,10,10,10,10,10
2/17/2023,10,10,10,10,10,10,10,10,10,261,63,10,10,72.8,10,10,10,10,10,10,10,10,10,532.52,10,10,10,10,10,10,10,10,10,31.569,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2/18/2023,10,10,108.624,10,10,10,10,10,10,10,82,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,82.482,10,10,10,10,10,10,87,10,10,10,10,10,10,10
2/19/2023,162.12,10,95.847,10,10,10,10,10,69.2,10,10,10,10,10,61.08,114.2,10,10,10,10,10,136.0669,59.57,10,10,10,10,10,10,78.455,10,10,10,65.847,10,10,10,10,10,95.847,129,10,10,10,10,10,10,10
2/20/2023,10,10,62.632,10,51.27,10,10,80.4,10,10,10,10,10,74.6,10,126.225,10,10,10,10,10,10,10,310.78,25.085,10,10,10,10,10,10,58.101507,10,10,10,10,10,10,10,10,170,10,10,10,10,10,10,62.632
2/21/2023,573.14,267.4,1300.249,188.39,10,10,10,10,179.2,10,224,10,10,260.8,526.96,714.572,10,10,10,10,10,591.4894,692.41,10,174.763,295.6,10,10,10,10,10,10,10,452.368,10,10,10,10,10,623.3792,296,10,10,10,10,10,10,10
2/22/2023,326.73,10,274.221,10,10,10,10,318.7,475.6,10,82,10,10,10,129.42,335.009,10,10,10,10,10,174.7625,103.32,10,10,10,10,10,10,10,260.832263,10,10,143.051,10,10,10,326.728783,10,208.2261,409,10,10,193.2,10,95.847039,10,10
2/23/2023,64.22,10,10,463.833,10,10,10,10,78.5,10,10,10,10,10,10,80.444,1708,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,532.5,10,10,82.482404,10,10,106,10,10,10,10,10,10,10
2/24/2023,126.22,10,224.463,84.573,10,10,10,93.5,111.4,10,10,10,10,10,10,707.107,10,10,10,10,100.767,208.2261,10,10,10,281.2,10,10,74.62478,10,10,143.051278,10,76.516,10,10,10,10,10,10,591,10,10,10,10,10,10,10
2/25/2023,123.1,111.4,10,10,82.48,10,10,78.5,139.5,10,10,10,10,126.2,10,310.777,10,10,10,10,10,150.3941,10,10,95.847,10,10,10,74.62478,10,10,10,10,10,10,10,10,132.703705,10,10,236,10,10,10,10,10,10,65.847
2/26/2023,10,10,2000,10,10,10,10,114.2,441.2,10,203,88.9,10,10,561.23,810.548,10,10,10,10,10,1146.2881,722.12,10,10,10,10,10,10,10,10,10,90,863.267,10,10,10,117.094156,10,827.7533,1171,10,10,10,10,10,10,10
2/27/2023,248.1,10,139.515,10,10,10,10,248.1,630,10,147,136.1,10,10,235.98,208.226,10,10,10,10,10,136.0669,123.1,10,10,10,10,10,10,10,656.988214,10,10,126.225,10,10,10,707.106781,10,389.291,248,10,10,158.1,10,10,10,10
2/28/2023,573.14,370.3,1459.48,10,10,10,10,132.7,441.2,10,919,745.2,640,352.2,2111.76,521.452,10,10,10,80.44,10,650.1245,1690.65,10,241.965,139.5,10,10,10,10,213.503396,10,570,510.613,10,10,10,150.394126,10,1220.8439,505,780,10,318.7,10,288.296632,10,10
6/15/2023,84.57,678,500,810.548,150.39,10,10,86.7,93.5,10,136,111.4,440,543.8,174.76,154.206,10,86.72,10,10,241.965,91.1674,555.37,10,487.641,836.5,10,10,281.17066,108.624,74.624777,150.394126,210,636.611,10,10,10,86.71624,224.462563,98.2762,700,10,10,86.7,10,105.939266,10,10
6/16/2023,120.06,230.2,174.763,352.205,154.21,10,10,117.1,108.6,154,111,10,170,389.3,10,198.06,10,10,10,10,150.394,213.5034,303.09,126.22,114.2,10,10,10,591.48941,10,10,129.423602,10,573.144,84.6,10,10,10,129.423602,10,678,10,10,10,10,10,143.051,123.105
6/17/2023,10,1183,636.611,1170.62,10,10,10,111.4,108.6,10,555,183.7,500,203.1,208.23,208.226,10,10,10,174.76,108.624,218.9144,505.28,136.07,150.394,1220.8,10,10,10,10,84.572832,174.762507,10,379.669,1110.7,10,10,98.27618,158.113883,179.1917,753,270,10,10,84.57283,10,198.06,154.206
6/18/2023,129.42,1522.1,10,845.324,692.41,10,10,93.5,143.1,133,162,183.7,350,707.1,166.23,281.171,10,154.21,10,248.1,132.704,430.2814,254.39,10,958.861,769.1,10,10,585.30996,100.767,62.631973,532.520545,220,777.203,10,123.10462,10,64.219313,510.613303,143.0513,819,250,10,58.1,10,235.984266,139.515,295.603
6/19/2023,86.72,929.1,274.221,326.729,948.84,10,10,91.2,114.2,78,129,74.6,580,1341.9,74.62,218.914,10,10,10,105.94,352.205,10,532.52,10,1838.83,441.2,10,10,1170.61991,88.914,10,692.409282,150,610.422,10,117.094156,10,10,1146.288108,10,730,10,10,10,10,143.051278,188.39,670.934
6/20/2023,146.68,430.3,274.221,146.677,500,10,10,136.1,129.4,10,150,281.2,360,1522.1,179.19,379.669,10,10,10,126.22,10,10,463.83,10,909.809,146.7,10,10,656.98821,100.767,10,218.914411,120,1110.735,10,80.443645,10,10,288.296632,174.7625,671,10,10,10,10,80.443645,132.704,487.641
6/21/2023,86.72,573.1,150.394,379.669,248.1,10,10,111.4,82.5,71,198,139.5,590,685.2,10,399.157,10,10,10,108.62,136.067,95.847,475.59,10,555.368,139.5,10,10,549.56561,103.321,10,123.10462,10,10,10,10,10,10,235.984266,69.2268,882,110,10,10,10,10,136.067,179.192
6/22/2023,70.98,610.4,183.733,399.157,692.41,10,10,123.1,98.3,140,147,76.5,170,810.5,86.72,193.164,10,10,10,10,98.276,10,166.23,335.01,241.965,389.3,10,10,1158.39013,98.276,179.191676,10,10,872.381,10,10,10,10,10,72.7802,811,130,10,10,10,10,105.939,218.914
6/23/2023,98.28,193.2,516.004,516.004,295.6,10,10,193.2,174.8,66,267,126.2,520,1122.5,146.68,389.291,10,10,10,10,146.677,235.9843,629.96,162.12,714.572,267.4,10,10,86.71624,10,72.78024,126.224575,10,10,10,10,10,95.847039,267.442777,146.6768,637,10,10,10,10,10,98.276,10
6/24/2023,139.52,326.7,643.332,487.641,158.11,10,10,111.4,108.6,10,579,729.7,170,267.4,389.29,419.646,10,10,10,126.86,91.167,500,579.2,114.2,10,154.2,10,10,111.37715,10,59.574027,10,120,2711.862,591.5,10,10,86.71624,10,254.3851,700,90,10,10,579.19506,98.27618,98.276,10
6/25/2023,188.39,678,126.225,3882.567,510.61,10,76.516,88.9,203.1,10,85,10,10,475.6,74.62,154.206,10,88.91,10,10,10,162.1211,10,86.72,241.965,370.3,10,69.22682,872.38103,103.321,146.67676,80.443645,150,516.004,10,105.939266,10,123.10462,78.45528,146.6768,730,10,10,150.4,10,150.394126,10,335.009
6/26/2023,10,573.1,10,166.23,561.23,10,10,103.3,162.1,10,10,10,10,555.4,10,120.062,10,10,10,10,162.121,136.0669,10,158.11,549.566,193.2,10,10,729.74005,65.847,10,213.503396,70,591.489,10,72.78024,10,105.939266,1087.648297,10,573,180,10,10,10,61.083867,105.939,549.566
6/27/2023,10,836.5,561.231,629.961,629.96,10,10,95.8,93.5,106,430,10,520,516,10,248.097,10,10,10,100.77,143.051,10,722.12,10,616.867,543.8,10,10,549.56561,10,10,136.066938,10,573.144,10,10,10,10,10,10,561,80,10,10,10,10,154.206,10
6/28/2023,123.1,475.6,643.332,441.186,567.16,10,10,10,80.4,103,802,657,400,785.4,343.5,198.06,10,10,10,218.91,303.095,213.5034,854.25,10,260.832,532.5,10,10,303.09495,10,10,120.061783,240,1146.288,10,10,10,10,120.061783,230.1513,722,10,10,10,10,129.423602,310.777,166.23
6/29/2023,335.01,179.2,399.157,179.192,213.5,10,114.2,162.1,166.2,114,303,379.7,340,441.2,295.6,248.097,10,174.76,10,98.28,10,463.8326,707.11,136.07,379.669,10,10,91.1674,516.00414,93.478,126.224575,10,180,419.646,64.2,111.377148,10,126.224575,80.443645,235.9843,573,10,10,150.4,78.45528,132.703705,10,114.2
6/30/2023,108.62,678,10,777.203,203.08,10,10,72.8,93.5,10,143,10,220,399.2,10,10,10,10,10,10,114.2,108.6242,117.09,74.62,241.965,836.5,10,10,678.01728,10,10,10,10,379.669,10,10,10,10,136.066938,76.5161,214,150,10,10,10,10,139.515,105.939
7/1/2023,10,670.9,326.729,745.23,10,10,10,10,10,93,140,64.2,400,505.3,10,10,10,10,10,139.52,203.079,10,409.27,78.46,208.226,737.4,10,10,452.36786,10,10,10,10,505.279,91.2,10,10,10,126.224575,326.7288,10,10,10,10,74.62478,10,10,10
7/2/2023,10,793.7,532.521,616.867,103.32,10,10,10,10,87,854,281.2,300,158.1,295.6,10,10,10,10,111.38,188.39,10,516,636.61,10,663.9,10,10,475.58798,10,10,281.170663,10,208.226,95.8,10,10,10,267.442777,158.1139,585,10,10,10,93.47794,10,143.051,10
7/3/2023,10,753.1,111.377,543.824,10,10,10,10,10,166,91,335,110,10,248.1,170.443,10,10,10,86.72,10,10,10,132.7,10,10,10,10,193.16415,10,95.847039,10,10,80.444,123.1,10,10,10,10,120.0618,170,10,10,105.9,10,136.066938,10,10
7/4/2023,10,516,10,260.832,105.94,10,10,10,10,126,10,10,120,117.1,132.7,10,10,10,10,10,166.23,10,10,10,10,10,10,108.62418,10,103.321,105.939266,170.442816,100,10,84.6,108.624184,10,10,10,10,10,10,10,132.7,70.98129,120.061783,10,10
7/5/2023,93.48,419.6,254.385,179.192,10,10,10,10,10,71,811,193.2,1070,452.4,123.1,10,10,10,10,10,561.231,10,692.41,10,370.284,10,10,10,561.23102,10,88.913971,10,10,10,80.4,10,10,10,126.224575,103.3207,10,10,10,10,82.4824,10,10,10
7/6/2023,260.83,678,120.062,389.291,64.22,10,10,74.6,248.1,203,650,692.4,450,88.9,543.82,154.206,10,10,10,281.17,188.39,120.0618,475.59,114.2,10,10,10,10,183.7331,10,183.733097,10,350,419.646,98.3,10,10,98.27618,10,281.1707,214,10,10,126.2,59.57403,10,310.777,10
7/7/2023,281.17,224.5,10,224.463,193.16,10,10,80.4,281.2,166,10,120.1,240,260.8,267.44,10,10,170.44,10,95.85,108.624,103.3207,254.39,103.32,310.777,93.5,10,10,854.24824,166.23,452.367862,419.645961,90,10,154.2,166.229897,10,143.051278,193.164149,303.0949,10,120,10,166.2,91.1674,166.229897,91.167,10
7/8/2023,111.38,174.8,538.143,198.06,114.2,10,10,10,120.1,93,555,288.3,330,532.5,10,10,10,10,10,193.16,254.385,88.914,487.64,132.7,174.763,10,10,10,281.17066,10,10,143.051278,100,555.368,78.5,10,10,10,10,10,10,10,10,10,80.44365,10,248.097,10
7/9/2023,10,166.2,663.924,136.067,80.44,10,10,10,10,91,476,441.2,180,150.4,722.12,516.004,10,10,10,105.94,183.733,10,288.3,158.11,10,10,10,10,10,103.321,111.377148,241.965035,310,707.107,88.9,10,10,88.913971,10,288.2966,707,10,10,183.7,74.62478,260.832263,123.105,10
7/10/2023,463.83,267.4,86.716,203.079,10,10,10,10,361.1,89,10,10,140,98.3,170.44,10,10,10,10,10,123.105,170.4428,10,154.21,139.515,10,10,72.78024,123.10462,10,224.462563,561.231024,60,117.094,10,10,10,98.27618,10,370.2842,488,10,10,154.2,10,98.27618,126.225,10
7/11/2023,10,352.2,10,254.385,114.2,10,10,10,10,117,188,224.5,310,10,95.85,10,10,10,10,500,158.114,10,10,170.44,126.225,10,10,10,10,10,10,10,10,10,10,10,10,10,126.224575,10,10,10,10,10,10,10,146.677,132.704
7/12/2023,10,692.4,10,409.273,10,10,10,10,10,129,533,10,680,441.2,10,10,10,10,10,10,487.641,10,10,399.16,419.646,10,10,10,1087.6483,10,10,281.170663,10,179.192,76.5,10,10,10,193.164149,10,910,10,10,10,10,10,208.226,193.164
7/13/2023,10,65.8,10,441.186,193.16,10,10,10,10,208,230,267.4,180,126.2,139.52,10,10,10,10,91.17,93.478,10,132.7,295.6,114.2,236,10,10,452.36786,166.23,10,487.641254,200,10,111.4,91.1674,10,10,267.442777,10,10,170,10,10,10,10,103.321,335.009
7/14/2023,10,610.4,100.767,430.281,389.29,10,10,10,95.8,10,10,10,320,475.6,103.32,10,10,10,10,10,158.114,10,166.23,379.67,538.143,549.6,10,10,900.30445,10,10,538.142669,90,761.049,10,10,10,636.611379,10,10,664,300,10,10,10,82.482404,158.114,235.984
7/15/2023,198.06,650.1,643.332,636.611,150.39,10,10,10,150.4,73,657,521.5,620,213.5,463.83,549.566,10,10,10,170.44,526.957,193.1641,579.2,188.39,203.079,714.6,10,10,643.33245,10,120.061783,561.231024,220,707.107,82.5,10,10,10,303.09495,310.7766,730,190,10,10,65.84688,10,538.143,343.5
7/16/2023,310.78,361.1,10,98.276,352.21,10,10,117.1,218.9,91,327,86.7,760,162.1,105.94,111.377,10,10,10,10,505.279,203.0793,213.5,10,174.763,10,10,10,335.00938,86.716,158.113883,521.451891,10,10,10,95.847039,10,170.442816,604.044722,158.1139,162,100,10,114.2,10,117.094156,510.613,203.079
7/17/2023,158.11,170.4,10,154.206,126.22,10,10,183.7,183.7,179,476,188.4,440,361.1,103.32,88.914,10,10,10,183.73,170.443,10,463.83,389.29,318.653,10,10,10,10,10,93.47794,10,110,10,143.1,10,10,10,10,10,89,10,10,10,136.06694,10,198.06,235.984
7/18/2023,88.91,409.3,10,260.832,10,10,10,10,105.9,120,274,303.1,120,288.3,10,10,10,10,10,208.23,143.051,10,281.17,958.86,295.603,10,10,76.51606,532.52054,139.515,10,685.175492,190,126.225,114.2,100.766884,10,10,836.492345,10,87,10,10,10,98.27618,10,139.515,1000
7/19/2023,10,303.1,82.482,389.291,303.09,120.06178,10,10,10,184,109,10,400,132.7,86.72,10,10,132.7,84.572832,10,549.566,10,150.39,487.64,623.379,10,84.572832,82.4824,802.08008,114.2,162.12111,72.78024,120,136.067,154.2,213.503396,10,103.320713,1286.664898,103.3207,610,10,10,198.1,143.05128,174.762507,10,636.611
7/20/2023,10,154.2,819.106,573.144,281.17,10,10,10,10,91,3637,663.9,1000,5095.5,389.29,10,10,10,10,500,836.492,10,890.9,103.32,543.824,597.7,48718.76769,10,235.98427,10,10,188.389616,340,1182.979,103.3,10,10,93.47794,241.965035,166.2299,579,10,10,10,80.44365,10,836.492,318.653
7/21/2023,203.08,208.2,1979.105,267.443,288.3,10,248.097,10,174.8,114,637,585.3,170,670.9,1370.35,722.116,10,409.27,10,193.16,274.221,597.7341,769.08,10,288.297,129.4,10,198.05969,213.5034,188.39,379.668693,218.914411,750,2278.784,10,526.957157,10,230.151327,230.151327,521.4519,1898,90,10,303.1,10,881.591255,10,188.39
7/22/2023,505.28,143.1,1208.089,260.832,158.11,117.09416,61.084,10,409.3,93,242,139.5,210,183.7,510.61,769.083,10,10,98.27618,70.98,430.281,623.3792,370.28,183.73,158.114,10,80.443645,98.27618,573.14405,105.939,343.49983,452.367862,170,785.409,10,100.766884,80.443645,761.048661,441.186463,827.7533,1414,100,10,218.9,10,213.503396,260.832,218.914
7/23/2023,729.74,218.9,281.171,241.965,663.92,10,10,154.2,561.2,87,208,93.5,250,10,248.1,707.107,71,10,10,126.22,183.733,650.1245,352.21,318.65,105.939,10,10,10,203.0793,10,166.229897,419.645961,20,10,10,10,10,208.226127,103.320713,15.8382,637,10,10,91.2,10,10,510.613,150.394
7/24/2023,254.39,193.2,10,193.164,274.22,10,10,230.2,343.5,10,140,166.2,120,10,10,162.121,10,10,10,183.73,248.097,567.1563,123.1,10,10,62.6,10,10,10,95.847,84.572832,10,10,10,10,88.913971,10,10,10,88.914,114,10,10,10,10,10,241.965,10
7/25/2023,230.15,248.1,10,218.914,555.37,10,10,218.9,248.1,327,10,10,10,218.9,10,143.051,10,10,10,10,10,82.4824,10,699.72,505.279,117.1,10,10,10,10,67.515702,597.734101,10,10,132.7,91.1674,10,62.631973,139.51541,10,10,10,10,111.4,158.11388,120.061783,10,10
7/26/2023,82.48,203.1,10,288.297,487.64,10,10,76.5,86.7,126,150,143.1,600,267.4,10,10,10,10,10,203.08,281.171,10,399.16,532.52,162.121,62.6,10,10,555.36769,10,10,10,10,10,111.4,10,10,10,10,10,10,10,114.2,10,183.7331,10,98.276,549.566
7/27/2023,72.78,335,10,170.443,430.28,136.06694,10,86.7,88.9,464,10,10,200,500,10,98.276,147,10,10,10,162.121,10,10,10,10,10,10,10,663.92441,166.23,10,629.960525,10,10,136.1,146.67676,91.1674,10,573.144054,10,343,260,505.28,10,170.44282,10,10,10
7/28/2023,64.22,98.3,10,267.443,198.06,10,10,158.1,188.4,184,10,10,900,543.8,10,10,10,10,10,295.6,117.094,10,505.28,419.65,989.553,10,10,10,303.09495,248.097,10,532.520545,330,10,78.5,10,10,10,549.565611,10,10,10,288.3,82.5,10,10,361.132,288.297
